6.782	4.729	3.895	3.428	3.123	2.907	2.743	2.614	2.51	2.424	2.351	2.288	2.233	2.185	2.143	2.105	2.07	2.039	2.011	1.985
6.781	4.728	3.895	3.428	3.123	2.906	2.742	2.614	2.51	2.423	2.35	2.287	2.233	2.185	2.142	2.104	2.07	2.038	2.01	1.984
6.78	4.727	3.894	3.427	3.122	2.905	2.742	2.613	2.509	2.422	2.349	2.287	2.232	2.184	2.141	2.103	2.069	2.038	2.01	1.984
6.779	4.726	3.894	3.426	3.122	2.905	2.741	2.613	2.508	2.422	2.349	2.286	2.231	2.183	2.141	2.103	2.068	2.037	2.009	1.983
6.779	4.726	3.893	3.426	3.121	2.904	2.741	2.612	2.508	2.421	2.348	2.285	2.231	2.183	2.14	2.102	2.068	2.037	2.008	1.982
6.778	4.725	3.892	3.425	3.12	2.904	2.74	2.611	2.507	2.421	2.348	2.285	2.23	2.182	2.14	2.102	2.067	2.036	2.008	1.982
6.777	4.724	3.892	3.424	3.12	2.903	2.739	2.611	2.507	2.42	2.347	2.284	2.23	2.182	2.139	2.101	2.067	2.036	2.007	1.981
6.776	4.724	3.891	3.424	3.119	2.902	2.739	2.61	2.506	2.42	2.347	2.284	2.229	2.181	2.139	2.1	2.066	2.035	2.007	1.981
6.775	4.723	3.89	3.423	3.119	2.902	2.738	2.61	2.506	2.419	2.346	2.283	2.229	2.181	2.138	2.1	2.066	2.034	2.006	1.98
6.775	4.722	3.89	3.423	3.118	2.901	2.738	2.609	2.505	2.419	2.345	2.283	2.228	2.18	2.137	2.099	2.065	2.034	2.005	1.979
6.774	4.722	3.889	3.422	3.118	2.901	2.737	2.609	2.504	2.418	2.345	2.282	2.228	2.18	2.137	2.099	2.064	2.033	2.005	1.979
6.773	4.721	3.889	3.422	3.117	2.9	2.737	2.608	2.504	2.417	2.344	2.282	2.227	2.179	2.136	2.098	2.064	2.033	2.004	1.978
6.772	4.72	3.888	3.421	3.117	2.9	2.736	2.608	2.503	2.417	2.344	2.281	2.226	2.178	2.136	2.098	2.063	2.032	2.004	1.978
6.772	4.72	3.887	3.421	3.116	2.899	2.736	2.607	2.503	2.416	2.343	2.281	2.226	2.178	2.135	2.097	2.063	2.032	2.003	1.977
6.771	4.719	3.887	3.42	3.115	2.899	2.735	2.607	2.502	2.416	2.343	2.28	2.225	2.177	2.135	2.097	2.062	2.031	2.003	1.977
6.77	4.719	3.886	3.419	3.115	2.898	2.735	2.606	2.502	2.415	2.342	2.28	2.225	2.177	2.134	2.096	2.062	2.031	2.002	1.976
6.769	4.718	3.886	3.419	3.114	2.898	2.734	2.606	2.501	2.415	2.342	2.279	2.224	2.176	2.134	2.096	2.061	2.03	2.002	1.976
6.769	4.717	3.885	3.418	3.114	2.897	2.734	2.605	2.501	2.414	2.341	2.279	2.224	2.176	2.133	2.095	2.061	2.03	2.001	1.975
6.768	4.717	3.885	3.418	3.113	2.897	2.733	2.605	2.5	2.414	2.341	2.278	2.223	2.175	2.133	2.095	2.06	2.029	2.001	1.975
6.767	4.716	3.884	3.417	3.113	2.896	2.733	2.604	2.5	2.413	2.34	2.278	2.223	2.175	2.132	2.094	2.06	2.029	2	1.974
6.767	4.716	3.884	3.417	3.112	2.896	2.732	2.604	2.499	2.413	2.34	2.277	2.222	2.174	2.132	2.094	2.059	2.028	2	1.974
6.766	4.715	3.883	3.416	3.112	2.895	2.732	2.603	2.499	2.412	2.339	2.277	2.222	2.174	2.131	2.093	2.059	2.028	1.999	1.973
6.765	4.715	3.883	3.416	3.111	2.895	2.731	2.603	2.498	2.412	2.339	2.276	2.221	2.173	2.131	2.093	2.058	2.027	1.999	1.973
6.765	4.714	3.882	3.415	3.111	2.894	2.731	2.602	2.498	2.412	2.338	2.276	2.221	2.173	2.13	2.092	2.058	2.027	1.998	1.972
6.764	4.713	3.882	3.415	3.11	2.894	2.73	2.602	2.498	2.411	2.338	2.275	2.221	2.173	2.13	2.092	2.057	2.026	1.998	1.972
6.763	4.713	3.881	3.414	3.11	2.893	2.73	2.601	2.497	2.411	2.338	2.275	2.22	2.172	2.129	2.091	2.057	2.026	1.997	1.971
6.763	4.712	3.881	3.414	3.11	2.893	2.729	2.601	2.497	2.41	2.337	2.274	2.22	2.172	2.129	2.091	2.056	2.025	1.997	1.971
6.762	4.712	3.88	3.413	3.109	2.892	2.729	2.6	2.496	2.41	2.337	2.274	2.219	2.171	2.129	2.09	2.056	2.025	1.996	1.97
6.761	4.711	3.88	3.413	3.109	2.892	2.728	2.6	2.496	2.409	2.336	2.273	2.219	2.171	2.128	2.09	2.056	2.024	1.996	1.97
6.761	4.711	3.879	3.412	3.108	2.891	2.728	2.599	2.495	2.409	2.336	2.273	2.218	2.17	2.128	2.089	2.055	2.024	1.995	1.969
6.76	4.71	3.879	3.412	3.108	2.891	2.728	2.599	2.495	2.408	2.335	2.272	2.218	2.17	2.127	2.089	2.055	2.023	1.995	1.969
6.76	4.71	3.878	3.412	3.107	2.891	2.727	2.599	2.494	2.408	2.335	2.272	2.217	2.169	2.127	2.089	2.054	2.023	1.995	1.969
6.759	4.709	3.878	3.411	3.107	2.89	2.727	2.598	2.494	2.408	2.334	2.272	2.217	2.169	2.126	2.088	2.054	2.023	1.994	1.968
6.758	4.709	3.877	3.411	3.106	2.89	2.726	2.598	2.494	2.407	2.334	2.271	2.217	2.169	2.126	2.088	2.053	2.022	1.994	1.968
6.758	4.708	3.877	3.41	3.106	2.889	2.726	2.597	2.493	2.407	2.334	2.271	2.216	2.168	2.125	2.087	2.053	2.022	1.993	1.967
6.757	4.708	3.876	3.41	3.105	2.889	2.725	2.597	2.493	2.406	2.333	2.27	2.216	2.168	2.125	2.087	2.052	2.021	1.993	1.967
6.757	4.707	3.876	3.409	3.105	2.888	2.725	2.596	2.492	2.406	2.333	2.27	2.215	2.167	2.125	2.086	2.052	2.021	1.992	1.966
6.756	4.707	3.875	3.409	3.105	2.888	2.725	2.596	2.492	2.405	2.332	2.27	2.215	2.167	2.124	2.086	2.052	2.02	1.992	1.966
6.755	4.706	3.875	3.408	3.104	2.888	2.724	2.596	2.492	2.405	2.332	2.269	2.215	2.166	2.124	2.086	2.051	2.02	1.992	1.966
6.755	4.706	3.874	3.408	3.104	2.887	2.724	2.595	2.491	2.405	2.332	2.269	2.214	2.166	2.123	2.085	2.051	2.02	1.991	1.965
6.754	4.705	3.874	3.408	3.103	2.887	2.723	2.595	2.491	2.404	2.331	2.268	2.214	2.166	2.123	2.085	2.05	2.019	1.991	1.965
6.754	4.705	3.874	3.407	3.103	2.886	2.723	2.594	2.49	2.404	2.331	2.268	2.213	2.165	2.123	2.084	2.05	2.019	1.99	1.964
6.753	4.704	3.873	3.407	3.103	2.886	2.723	2.594	2.49	2.403	2.33	2.268	2.213	2.165	2.122	2.084	2.05	2.018	1.99	1.964
6.753	4.704	3.873	3.406	3.102	2.886	2.722	2.594	2.49	2.403	2.33	2.267	2.213	2.164	2.122	2.084	2.049	2.018	1.99	1.964
6.752	4.703	3.872	3.406	3.102	2.885	2.722	2.593	2.489	2.403	2.33	2.267	2.212	2.164	2.121	2.083	2.049	2.018	1.989	1.963
6.751	4.703	3.872	3.406	3.101	2.885	2.721	2.593	2.489	2.402	2.329	2.266	2.212	2.164	2.121	2.083	2.048	2.017	1.989	1.963
6.751	4.702	3.871	3.405	3.101	2.884	2.721	2.593	2.488	2.402	2.329	2.266	2.211	2.163	2.121	2.082	2.048	2.017	1.988	1.962
6.75	4.702	3.871	3.405	3.101	2.884	2.721	2.592	2.488	2.402	2.328	2.266	2.211	2.163	2.12	2.082	2.048	2.016	1.988	1.962
6.75	4.702	3.871	3.404	3.1	2.884	2.72	2.592	2.488	2.401	2.328	2.265	2.211	2.163	2.12	2.082	2.047	2.016	1.988	1.962
6.749	4.701	3.87	3.404	3.1	2.883	2.72	2.591	2.487	2.401	2.328	2.265	2.21	2.162	2.12	2.081	2.047	2.016	1.987	1.961
6.749	4.701	3.87	3.404	3.1	2.883	2.72	2.591	2.487	2.401	2.327	2.265	2.21	2.162	2.119	2.081	2.047	2.015	1.987	1.961
6.748	4.7	3.869	3.403	3.099	2.883	2.719	2.591	2.487	2.4	2.327	2.264	2.21	2.162	2.119	2.081	2.046	2.015	1.987	1.96
6.748	4.7	3.869	3.403	3.099	2.882	2.719	2.59	2.486	2.4	2.327	2.264	2.209	2.161	2.118	2.08	2.046	2.015	1.986	1.96
6.747	4.699	3.869	3.402	3.098	2.882	2.718	2.59	2.486	2.399	2.326	2.264	2.209	2.161	2.118	2.08	2.045	2.014	1.986	1.96
6.747	4.699	3.868	3.402	3.098	2.882	2.718	2.59	2.486	2.399	2.326	2.263	2.209	2.16	2.118	2.08	2.045	2.014	1.985	1.959																			
